deal_id,deal_name,sponsor,confidence,proposed_mt_number,suggested_mt_number,your_decision,why_flagged,suggestion_basis,base_mt_number,suffix,is_extension_or_followon,extension_number,won_deal,hubspot_url
2392245042,GEN: myeloma & normal - BMMC,GEN,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/2392245042
5457043868,GHI: 100 normal - plasma & buffy coat,GHI,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/5457043868
57651075889,GHI: 4 x 5 healthy - blood,GHI,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/57651075889
14063973649,GHI: 6 x 100 cancer - FFPE & plasma,GHI,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/14063973649
4358783869,GHI: Bladder & melanoma - plasma & buffy coat,GHI,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/4358783869
5055351939,GHI: Breast cancer - blood,GHI,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/5055351939
4054663377,"GHI: Breast, prostate, lung, bladder, melanoma, healthy - plasma",GHI,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/4054663377
3423636738,"GHI: Brst, lung, blad - pre-op plasma, FFPE, NAT, post-op plasma",GHI,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/3423636738
10756247670,GHI: Cancer disease controls - plasma,GHI,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/10756247670
9852524147,"GHI: Cancer, biopsy/surgery, healthy MCED study - plasma",GHI,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/9852524147
7848927318,GHI: Controls - 500 mL processed blood,GHI,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/7848927318
11934464346,GHI: CRC - plasma,GHI,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/11934464346
4125897524,GHI: CRC - plasma,GHI,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/4125897524
12139003698,"GHI: CRC and advance adenoma- plasma, buffy coat, primary FFPE, NAT FFPE",GHI,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/12139003698
33398078591,GHI: CRC MSH-H - FFPE (retro),GHI,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/33398078591
33428430664,GHI: CRC MSI-H - FFPE,GHI,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/33428430664
10756169591,"GHI: Endometrial, Esophageal, HCC, ovarian, RCC - plasma",GHI,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/10756169591
28226408453,GHI: GIST - whole blood,GHI,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/28226408453
4040814978,GHI: Healthies (Navdeep 100) - plasma,GHI,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/4040814978
63083884172,GHI: Healthy - blood (12 subjects),GHI,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/63083884172
21955981398,GHI: Healthy EDTA - plasma and buffy coat,GHI,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/21955981398
62448754758,GHI: Healthy incomplete tube fills - blood & plasma,GHI,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/62448754758
21955981583,GHI: Healthy Streck - plasma and buffy coat,GHI,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/21955981583
22365798038,GHI: Healthy subjects - whole blood,GHI,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/22365798038
32736410037,"GHI: Longitudinal breast, CRC, NSCLC - slides & plasma / buffy",GHI,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/32736410037
16591254700,GHI: Longitudinal NSCLC bank - plasma,GHI,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/16591254700
14455097207,GHI: Longitudinal ORACLE - plasma,GHI,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/14455097207
14063973890,GHI: Longitudinal post-surgery breast cancer - blood,GHI,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/14063973890
20634802039,GHI: Lymphoma - streck plasma,GHI,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/20634802039
64133543467,GHI: Neoadjuvant stage I-IIIa CRC pilot - blood,GHI,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/64133543467
64133543492,"GHI: Non-advanced & advanced adenoma - plasma, & buffy",GHI,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/64133543492
5026850852,GHI: NSCLC - FFPE & plasma,GHI,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/5026850852
7848975750,"GHI: Post non-cancer surgery (colon, lung, breast, gastric) - blood",GHI,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/7848975750
8714357842,GHI: Pre & 2 post non cancerous surgery - blood,GHI,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/8714357842
6068763723,GHI: Prostate - tissue & plasma,GHI,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/6068763723
36810643487,GHI: Prostate cancer - whole blood,GHI,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/36810643487
5832944241,GHI: Stability Study #2 - 30 x 80 mL blood & plasma,GHI,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/5832944241
14520455224,"GHI: Stage I-III Pre-therapy RCC, ovarian, esophageal, endometrial, HCC, breast, lung, CRC, melanoma - plasma",GHI,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/14520455224
10756247452,GHI: Stage I/II TNBC or HR+ and NSCLC adjuvant - plasma,GHI,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/10756247452
21678537824,GHI: Stage III-IV CRC - FFPE & plasma,GHI,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/21678537824
8722809689,"GIL: ACLE, SCLE, DLE - FFPE",GIL,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/8722809689
2441535776,GIL: AML - BMMC (BSR-00397),GIL,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/2441535776
2818278805,GIL: AML - fresh & frozen BM (BSR-00417),GIL,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/2818278805
8667873848,"GIL: AML, MDS, normal - marrow FFPE",GIL,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/8667873848
17220365142,GIL: Atopic dermatitis - blood,GIL,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/17220365142
20823407949,"GIL: Breast, Endometrial, Ovarian, Pancreatic, Prostate - fresh tissue",GIL,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/20823407949
20838284557,"GIL: Breast, Endometrial, Ovarian, Pancreatic, Prostate - frozen tissue",GIL,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/20838284557
10477007458,"GIL: Breast, H&N, NSCLC, panc - tumor & NAT",GIL,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/10477007458
2382127539,GIL: CD and UC - whole blood,GIL,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/2382127539
4054675204,GIL: Chronic Spontaneous Urticaria - serum,GIL,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/4054675204
9691064967,GIL: COVID - 19 - nasopharyngeal swabs,GIL,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/9691064967
1979376053,GIL: COVID - urine,GIL,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/1979376053
10290742303,GIL: CRC liver mets - FFPE,GIL,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/10290742303
10593112612,GIL: F4 NASH - FFPE,GIL,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/10593112612
29147634704,GIL: Glioblastoma - FFPE,GIL,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/29147634704
57093665363,GIL: HBV HCC NAT - FFPE,GIL,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/57093665363
29044528543,GIL: HDV - FFPE/frozen tissue & plasma/serum,GIL,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/29044528543
14998368660,GIL: Healthy tonsil - fresh tissue,GIL,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/14998368660
4374567893,GIL: Hepatitis B - FFPE,GIL,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/4374567893
10592631425,GIL: Hepatitis D - plasma,GIL,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/10592631425
2016976059,"GIL: Ideo Pulm Fib - serum, RNA, WB, BALF fluid, tissue",GIL,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/2016976059
5284754457,GIL: Idiopathic Pulmonary Fibrosis - frozen tissue,GIL,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/5284754457
12166533156,GIL: IO bank - plasma,GIL,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/12166533156
15654720567,GIL: IPF - fixed and frozen transplant tissue,GIL,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/15654720567
10876138097,"GIL: Lupus nephritis - FFPE, plasma, urine",GIL,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/10876138097
6224446011,"GIL: Lupus nephritis - tissue, plasma, urine (if possible)",GIL,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/6224446011
9011617815,GIL: MDS & AML - BMMC & PBMC,GIL,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/9011617815
2441091092,GIL: Multiple myeloma - BMMC,GIL,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/2441091092
4044968269,GIL: Myeloma - serum,GIL,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/4044968269
14635630355,GIL: NASH and normal - frozen transplant tissue,GIL,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/14635630355
18369210018,GIL: NASH F3/F4 liver biopsies - FFPE,GIL,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/18369210018
8658947604,GIL: Normal tonsil - fresh tissue,GIL,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/8658947604
2956505149,GIL: NSCLC - frozen tumor and FFPE,GIL,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/2956505149
1943680849,"GIL: NSCLC - serum, plasma & FFPE",GIL,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/1943680849
38741619491,GIL: NSCLC and Breast - fresh tissue,GIL,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/38741619491
64333754422,GIL: Panc & CRC - tissue,GIL,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/64333754422
5309968526,GIL: Pediatric AML - marrow or high blast PBMCs,GIL,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/5309968526
60964805772,GIL: Post CAR-T or TCE multiple myeloma - blood,GIL,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/60964805772
17244859700,GIL: Psoriasis - serum (longitudinal),GIL,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/17244859700
17244863596,"GIL: Psoriasis and Healthy - serum, fresh frozen skin, FFPE",GIL,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/17244863596
2658552043,"GIL: RA + smokers - WB, serum, plasma",GIL,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/2658552043
9819836535,GIL: SCLC - FFPE,GIL,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/9819836535
28420379414,GIL: SCLC - FNA FFPE,GIL,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/28420379414
19251575579,GIL: TNBC - FFPE and plasma,GIL,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/19251575579
11228393905,GIL: Treated Crohn's and ulcerative colitis - 6 biopsies,GIL,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/11228393905
10857128970,GIL: Ulcerative colitis - biopsies w/ 4 timed fixations,GIL,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/10857128970
21515084114,GIL: Ulcerative colitis - whole blood,GIL,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/21515084114
9819582231,GIL: Unvaccinated / no previous infection COVID - serum,GIL,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/9819582231
8724265768,GLP: NASH - Matched FFPE and Serum,GLP,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/8724265768
2260458507,GNK: COVID - saliva / NP swabs,GNK,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/2260458507
3063078340,GNK: COVID all comers - swabs & saliva,GNK,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/3063078340
31603475719,GNT:  Normal and infarcted myocardium - FFPE,GNT,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/31603475719
17277947455,"GNT: Acute Lung Injury and ARDS - Cryopreserved cells, endotracheal aspirate, serum, plasma",GNT,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/17277947455
22200269745,GNT: Additional controls - blood,GNT,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/22200269745
28462601576,GNT: Adenomas - FFPE,GNT,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/28462601576
19048219778,GNT: AML - fresh / frozen BMA BMMC,GNT,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/19048219778
2950525730,GNT: AML - marrow,GNT,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/2950525730
5925529484,"GNT: Bladder, RCC, NSCLC - tumor, NAT, blood",GNT,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/5925529484
33935016258,GNT: Cardio-metabolic diseases and/ or obesity - longitudinal blood,GNT,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/33935016258
3246714374,"GNT: Chronic kidney disease - plasma, serum, urine",GNT,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/3246714374
6611970316,GNT: CRC KRAS - OCT frozen tissue,GNT,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/6611970316
5286193695,GNT: CRC wild type & KRAS mutation - frozen tissue,GNT,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/5286193695
8444921213,"GNT: CRC, NSCLC - plasma with optional buffy coat, serum, FFPE, FF",GNT,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/8444921213
4374946662,GNT: Crohn's - FFPE,GNT,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/4374946662
4375004790,GNT: Crohn's - FFPE & plasma,GNT,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/4375004790
2401447469,"GNT: DLBCL - plasma, serum, PBMCs",GNT,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/2401447469
15690868843,GNT: Healthy - Fresh Frozen Skin Punch Biopsies,GNT,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/15690868843
8128300175,GNT: Healthy - urine,GNT,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/8128300175
